symbol,date,SPY_open,SPY_high,SPY_low,SPY_close,SPY_volume,trade_count,vwap
SPY,2025-10-10 18:03:00+00:00,658.9,658.91,658.77,658.85,1172.0,15.0,658.846429
SPY,2025-10-10 18:04:00+00:00,658.65,658.96,658.65,658.915,2126.0,24.0,658.863416
SPY,2025-10-10 18:05:00+00:00,659.08,659.09,658.75,658.76,874.0,20.0,658.89
SPY,2025-10-10 18:06:00+00:00,659.02,659.38,658.9,658.9,3698.0,43.0,659.167267
SPY,2025-10-10 18:07:00+00:00,658.94,659.32,658.81,659.32,2895.0,47.0,659.000301
SPY,2025-10-10 18:08:00+00:00,659.37,659.37,659.05,659.05,6036.0,50.0,659.264074
SPY,2025-10-10 18:09:00+00:00,659.07,659.1,658.91,658.94,1547.0,23.0,658.993601
SPY,2025-10-10 18:10:00+00:00,659.03,659.29,658.82,659.29,2454.0,31.0,658.978294
SPY,2025-10-10 18:11:00+00:00,659.38,659.41,658.78,658.79,3006.0,32.0,659.00934
SPY,2025-10-10 18:12:00+00:00,658.79,659.01,658.76,658.94,2610.0,32.0,658.921465
SPY,2025-10-10 18:13:00+00:00,658.94,659.25,658.92,659.22,3262.0,24.0,659.079
SPY,2025-10-10 18:14:00+00:00,659.17,659.6,659.17,659.525,3036.0,37.0,659.449564
SPY,2025-10-10 18:15:00+00:00,659.48,659.78,659.48,659.7,4781.0,48.0,659.602145
SPY,2025-10-10 18:16:00+00:00,659.72,659.83,659.6,659.69,2176.0,27.0,659.688301
SPY,2025-10-10 18:17:00+00:00,659.73,659.81,659.37,659.37,4323.0,40.0,659.585519
SPY,2025-10-10 18:18:00+00:00,659.31,659.31,658.77,658.78,4158.0,46.0,658.91777
SPY,2025-10-10 18:19:00+00:00,658.77,659.06,658.77,659.06,1794.0,17.0,658.937353
SPY,2025-10-10 18:20:00+00:00,659.235,659.55,659.19,659.51,2854.0,35.0,659.395387
SPY,2025-10-10 18:21:00+00:00,659.78,659.79,659.68,659.68,806.0,22.0,659.724
SPY,2025-10-10 18:22:00+00:00,659.45,660.07,659.45,660.07,2507.0,27.0,659.772912
SPY,2025-10-10 18:23:00+00:00,659.99,659.99,659.61,659.68,4292.0,59.0,659.754541
SPY,2025-10-10 18:24:00+00:00,659.65,659.96,659.56,659.96,1864.0,23.0,659.694688
SPY,2025-10-10 18:25:00+00:00,660.045,660.085,659.92,660.02,5214.0,32.0,660.023897
SPY,2025-10-10 18:26:00+00:00,659.81,659.85,659.71,659.83,1178.0,22.0,659.8
SPY,2025-10-10 18:27:00+00:00,659.81,659.9,659.54,659.805,2440.0,38.0,659.783288
SPY,2025-10-10 18:28:00+00:00,659.6,659.65,659.35,659.46,1782.0,23.0,659.538819
SPY,2025-10-10 18:29:00+00:00,659.31,659.35,659.04,659.04,1567.0,22.0,659.200833
SPY,2025-10-10 18:30:00+00:00,659.23,659.44,659.22,659.32,3661.0,39.0,659.304047
SPY,2025-10-10 18:31:00+00:00,659.3,659.4,658.91,658.91,3402.0,36.0,659.16258
SPY,2025-10-10 18:32:00+00:00,658.93,659.02,658.83,659.02,3809.0,44.0,658.919619
SPY,2025-10-10 18:33:00+00:00,659.02,659.22,658.94,659.22,2730.0,36.0,659.056396
SPY,2025-10-10 18:34:00+00:00,658.95,658.96,658.64,658.64,2841.0,33.0,658.783145
SPY,2025-10-10 18:35:00+00:00,658.695,658.72,658.48,658.48,2348.0,36.0,658.601176
SPY,2025-10-10 18:36:00+00:00,658.47,658.73,658.43,658.6,3554.0,44.0,658.579742
SPY,2025-10-10 18:37:00+00:00,658.45,658.69,658.45,658.64,2850.0,32.0,658.5568
SPY,2025-10-10 18:38:00+00:00,658.64,658.79,658.64,658.7,2160.0,29.0,658.730556
SPY,2025-10-10 18:39:00+00:00,658.69,658.74,658.47,658.495,4290.0,44.0,658.566615
SPY,2025-10-10 18:40:00+00:00,658.59,658.69,658.36,658.69,4252.0,63.0,658.49352
SPY,2025-10-10 18:41:00+00:00,658.57,658.69,658.31,658.39,2053.0,27.0,658.469888
SPY,2025-10-10 18:42:00+00:00,658.3,658.3,658.22,658.25,1672.0,33.0,658.244286
SPY,2025-10-10 18:43:00+00:00,658.36,658.37,658.24,658.25,1410.0,23.0,658.318962
SPY,2025-10-10 18:44:00+00:00,658.29,658.33,657.88,657.88,2729.0,45.0,658.186316
SPY,2025-10-10 18:45:00+00:00,657.92,658.42,657.89,658.19,2531.0,38.0,658.073421
SPY,2025-10-10 18:46:00+00:00,658.27,658.27,658.06,658.06,956.0,13.0,658.152469
SPY,2025-10-10 18:47:00+00:00,658.37,658.39,658.07,658.08,3675.0,37.0,658.20174
SPY,2025-10-10 18:48:00+00:00,658.04,658.04,657.4,657.4,3808.0,53.0,657.671977
SPY,2025-10-10 18:49:00+00:00,657.53,657.69,657.5,657.66,3636.0,32.0,657.598043
SPY,2025-10-10 18:50:00+00:00,657.74,657.74,657.44,657.44,2438.0,27.0,657.55904
SPY,2025-10-10 18:51:00+00:00,657.69,657.8,657.39,657.46,2120.0,40.0,657.55941
SPY,2025-10-10 18:52:00+00:00,657.45,657.53,657.1,657.125,4976.0,67.0,657.381925
SPY,2025-10-10 18:53:00+00:00,657.14,657.14,656.88,656.88,2082.0,32.0,657.030169
SPY,2025-10-10 18:54:00+00:00,656.96,657.0,656.8,656.88,5743.0,51.0,656.910069
SPY,2025-10-10 18:55:00+00:00,656.81,657.375,656.81,657.375,6638.0,67.0,657.200111
SPY,2025-10-10 18:56:00+00:00,657.34,657.65,657.33,657.37,14492.0,103.0,657.492406
SPY,2025-10-10 18:57:00+00:00,657.27,657.27,656.91,657.13,1843.0,36.0,657.123636
SPY,2025-10-10 18:58:00+00:00,657.15,657.25,657.04,657.21,1947.0,28.0,657.156848
SPY,2025-10-10 18:59:00+00:00,657.275,657.34,657.17,657.19,4067.0,41.0,657.230833
SPY,2025-10-10 19:00:00+00:00,657.15,658.25,657.15,657.925,7951.0,68.0,657.877195
SPY,2025-10-10 19:01:00+00:00,657.81,657.81,657.37,657.44,3260.0,33.0,657.605986
SPY,2025-10-10 19:02:00+00:00,657.66,657.69,657.14,657.25,2343.0,29.0,657.372415
SPY,2025-10-10 19:03:00+00:00,657.34,657.53,657.34,657.43,1397.0,20.0,657.463333
SPY,2025-10-10 19:04:00+00:00,657.44,657.63,657.44,657.63,386.0,9.0,657.52
SPY,2025-10-10 19:05:00+00:00,657.66,657.66,657.21,657.49,4959.0,56.0,657.481881
SPY,2025-10-10 19:06:00+00:00,657.43,657.75,657.43,657.73,975.0,16.0,657.585
SPY,2025-10-10 19:07:00+00:00,657.76,657.76,657.46,657.47,1279.0,15.0,657.543636
SPY,2025-10-10 19:08:00+00:00,657.52,657.6,657.265,657.32,8021.0,93.0,657.428337
SPY,2025-10-10 19:09:00+00:00,657.33,657.37,657.16,657.16,1782.0,27.0,657.301521
SPY,2025-10-10 19:10:00+00:00,657.18,657.26,657.18,657.2,946.0,18.0,657.214286
SPY,2025-10-10 19:11:00+00:00,657.26,657.26,656.64,656.64,3518.0,46.0,656.94688
SPY,2025-10-10 19:12:00+00:00,656.63,656.63,656.31,656.45,12577.0,64.0,656.402289
SPY,2025-10-10 19:13:00+00:00,656.51,656.84,656.51,656.62,2917.0,41.0,656.68753
SPY,2025-10-10 19:14:00+00:00,656.65,656.68,656.51,656.66,2181.0,22.0,656.608485
SPY,2025-10-10 19:15:00+00:00,656.465,656.82,656.38,656.81,4962.0,63.0,656.593602
SPY,2025-10-10 19:16:00+00:00,656.9,657.12,656.81,657.12,3693.0,36.0,656.946838
SPY,2025-10-10 19:17:00+00:00,657.11,657.16,656.84,656.84,3959.0,38.0,657.063767
SPY,2025-10-10 19:18:00+00:00,656.81,656.82,656.735,656.775,1544.0,30.0,656.782401
SPY,2025-10-10 19:19:00+00:00,656.83,657.1,656.82,657.01,14517.0,49.0,656.993915
SPY,2025-10-10 19:20:00+00:00,657.22,657.25,656.9,656.92,6626.0,50.0,656.985817
SPY,2025-10-10 19:21:00+00:00,656.8,656.9,656.74,656.74,3615.0,37.0,656.777931
SPY,2025-10-10 19:22:00+00:00,656.685,656.685,656.5,656.64,4750.0,35.0,656.641464
SPY,2025-10-10 19:23:00+00:00,656.485,656.55,656.34,656.43,9898.0,61.0,656.446578
SPY,2025-10-10 19:24:00+00:00,656.5,656.63,656.285,656.285,3882.0,42.0,656.46613
SPY,2025-10-10 19:25:00+00:00,656.39,656.65,656.305,656.45,4590.0,43.0,656.468453
SPY,2025-10-10 19:26:00+00:00,656.43,656.45,656.19,656.22,5694.0,54.0,656.326
SPY,2025-10-10 19:27:00+00:00,656.27,656.27,655.95,656.04,2622.0,31.0,656.022716
SPY,2025-10-10 19:28:00+00:00,656.09,656.09,655.58,655.7,5801.0,50.0,655.775294
SPY,2025-10-10 19:29:00+00:00,655.67,656.05,655.56,655.99,8944.0,64.0,655.802104
SPY,2025-10-10 19:30:00+00:00,656.085,656.3,656.085,656.19,3517.0,37.0,656.197442
SPY,2025-10-10 19:31:00+00:00,656.19,656.255,655.97,656.02,6623.0,52.0,656.145504
SPY,2025-10-10 19:32:00+00:00,655.98,656.12,655.79,655.865,5208.0,48.0,655.999898
SPY,2025-10-10 19:33:00+00:00,655.82,655.82,655.51,655.59,4649.0,48.0,655.624895
SPY,2025-10-10 19:34:00+00:00,655.655,655.66,655.44,655.51,2065.0,22.0,655.596471
SPY,2025-10-10 19:35:00+00:00,655.42,655.46,654.95,654.99,19736.0,120.0,655.150868
SPY,2025-10-10 19:36:00+00:00,655.0,655.21,654.895,655.07,5528.0,35.0,655.046621
SPY,2025-10-10 19:37:00+00:00,654.9,654.99,654.76,654.8,6555.0,52.0,654.873215
SPY,2025-10-10 19:38:00+00:00,654.75,654.78,654.19,654.19,7495.0,78.0,654.490331
SPY,2025-10-10 19:39:00+00:00,654.12,654.42,654.07,654.21,13901.0,116.0,654.237647
SPY,2025-10-10 19:40:00+00:00,654.2,655.04,654.2,655.04,11656.0,111.0,654.682793
SPY,2025-10-10 19:41:00+00:00,654.86,655.47,654.84,655.47,6891.0,64.0,655.10364
SPY,2025-10-10 19:42:00+00:00,655.54,655.54,655.06,655.34,7868.0,68.0,655.229544
SPY,2025-10-10 19:43:00+00:00,655.23,655.53,655.19,655.27,9025.0,77.0,655.366253
SPY,2025-10-10 19:44:00+00:00,655.3,656.055,655.3,656.055,23138.0,149.0,655.836936
SPY,2025-10-10 19:45:00+00:00,656.2,656.4,655.97,655.99,16370.0,132.0,656.201248
SPY,2025-10-10 19:46:00+00:00,655.98,656.125,655.71,656.06,23964.0,176.0,655.896973
SPY,2025-10-10 19:47:00+00:00,656.05,656.49,656.05,656.42,11341.0,91.0,656.250579
SPY,2025-10-10 19:48:00+00:00,656.53,656.75,656.31,656.75,11823.0,121.0,656.497429
SPY,2025-10-10 19:49:00+00:00,656.67,656.8,655.88,655.88,12073.0,131.0,656.301197
SPY,2025-10-10 19:50:00+00:00,655.95,655.95,655.12,655.29,13006.0,123.0,655.366292
SPY,2025-10-10 19:51:00+00:00,655.345,655.48,655.01,655.04,8602.0,85.0,655.228468
SPY,2025-10-10 19:52:00+00:00,655.0,655.26,654.78,654.83,9249.0,81.0,655.038536
SPY,2025-10-10 19:53:00+00:00,654.83,655.04,654.43,654.43,27332.0,194.0,654.747252
SPY,2025-10-10 19:54:00+00:00,654.43,654.48,653.65,653.67,21465.0,185.0,654.051504
SPY,2025-10-10 19:55:00+00:00,653.58,653.58,652.95,653.45,33240.0,326.0,653.258237
SPY,2025-10-10 19:56:00+00:00,653.45,653.495,652.87,652.91,27623.0,233.0,653.257655
SPY,2025-10-10 19:57:00+00:00,652.96,653.52,652.96,653.32,17581.0,173.0,653.180065
SPY,2025-10-10 19:58:00+00:00,653.24,653.515,653.12,653.24,22829.0,193.0,653.283087
SPY,2025-10-10 19:59:00+00:00,653.245,653.33,652.885,653.275,57554.0,352.0,653.116932
SPY,2025-10-13 12:36:00+00:00,660.87,660.87,660.87,660.87,558.0,6.0,660.87
SPY,2025-10-13 13:00:00+00:00,660.93,660.93,660.93,660.93,424.0,4.0,660.93
SPY,2025-10-13 13:30:00+00:00,660.695,661.05,660.56,660.705,15427.0,241.0,660.764512
SPY,2025-10-13 13:31:00+00:00,660.705,661.4,660.625,661.35,10299.0,113.0,660.885722
SPY,2025-10-13 13:32:00+00:00,661.355,661.64,661.35,661.555,6934.0,80.0,661.508393
SPY,2025-10-13 13:33:00+00:00,661.465,661.465,661.02,661.29,7249.0,80.0,661.223158
SPY,2025-10-13 13:34:00+00:00,661.26,661.38,660.69,660.71,8287.0,89.0,661.145838
SPY,2025-10-13 13:35:00+00:00,660.77,660.9,659.86,659.9,8432.0,95.0,660.434729
SPY,2025-10-13 13:36:00+00:00,659.91,660.225,659.87,660.08,6738.0,70.0,659.991134
SPY,2025-10-13 13:37:00+00:00,660.16,660.73,660.16,660.68,3580.0,45.0,660.396667
SPY,2025-10-13 13:38:00+00:00,660.64,660.905,660.33,660.62,6142.0,64.0,660.643433
SPY,2025-10-13 13:39:00+00:00,660.6,660.68,660.4,660.645,5994.0,62.0,660.577078
SPY,2025-10-13 13:40:00+00:00,660.66,660.69,660.04,660.57,5719.0,75.0,660.341687
SPY,2025-10-13 13:41:00+00:00,660.71,660.77,659.97,659.97,7824.0,70.0,660.604966
SPY,2025-10-13 13:42:00+00:00,659.99,660.91,659.99,660.91,4072.0,53.0,660.463186
SPY,2025-10-13 13:43:00+00:00,661.01,661.375,661.01,661.28,1883.0,28.0,661.267353
SPY,2025-10-13 13:44:00+00:00,661.15,661.15,660.77,661.06,4770.0,55.0,660.966675
SPY,2025-10-13 13:45:00+00:00,661.07,661.23,660.4,660.62,9760.0,101.0,660.826012
SPY,2025-10-13 13:46:00+00:00,660.63,661.12,660.53,661.12,3011.0,38.0,660.703049
SPY,2025-10-13 13:47:00+00:00,661.1,661.345,661.07,661.345,3768.0,56.0,661.166994
SPY,2025-10-13 13:48:00+00:00,661.33,661.33,660.86,660.92,9212.0,64.0,661.059822
SPY,2025-10-13 13:49:00+00:00,660.92,661.18,660.88,660.96,4593.0,47.0,661.014178
SPY,2025-10-13 13:50:00+00:00,661.03,661.99,660.91,661.99,5066.0,50.0,661.497879
SPY,2025-10-13 13:51:00+00:00,661.94,662.03,661.68,661.705,7238.0,78.0,661.865213
SPY,2025-10-13 13:52:00+00:00,661.7,662.11,661.7,661.95,3665.0,40.0,661.99323
SPY,2025-10-13 13:53:00+00:00,661.9,662.07,661.9,661.935,7178.0,73.0,661.993423
SPY,2025-10-13 13:54:00+00:00,661.91,661.965,661.47,661.6,9974.0,100.0,661.704997
SPY,2025-10-13 13:55:00+00:00,661.59,662.03,661.59,661.99,5381.0,78.0,661.76473
SPY,2025-10-13 13:56:00+00:00,662.13,662.13,661.9,662.04,5315.0,61.0,662.028685
SPY,2025-10-13 13:57:00+00:00,662.08,662.52,662.08,662.47,14843.0,133.0,662.217376
SPY,2025-10-13 13:58:00+00:00,662.42,662.68,662.42,662.68,10604.0,115.0,662.546619
SPY,2025-10-13 13:59:00+00:00,662.63,662.98,662.61,662.88,5865.0,72.0,662.872351
SPY,2025-10-13 14:00:00+00:00,662.83,663.18,662.78,663.08,11257.0,130.0,663.016917
SPY,2025-10-13 14:01:00+00:00,663.1,663.125,662.62,662.745,8362.0,63.0,662.845063
SPY,2025-10-13 14:02:00+00:00,662.735,662.74,662.11,662.145,13994.0,150.0,662.40253
SPY,2025-10-13 14:03:00+00:00,662.12,662.66,662.11,662.55,6380.0,74.0,662.442656
SPY,2025-10-13 14:04:00+00:00,662.7,662.995,662.69,662.99,5976.0,73.0,662.815214
SPY,2025-10-13 14:05:00+00:00,663.05,663.05,662.875,662.925,5848.0,53.0,662.957438
SPY,2025-10-13 14:06:00+00:00,662.9,662.92,662.6,662.78,9014.0,88.0,662.751898
SPY,2025-10-13 14:07:00+00:00,662.64,662.67,662.35,662.465,8658.0,82.0,662.487106
SPY,2025-10-13 14:08:00+00:00,662.43,662.64,662.32,662.39,9078.0,61.0,662.517494
SPY,2025-10-13 14:09:00+00:00,662.43,662.73,662.43,662.65,4628.0,48.0,662.617095
SPY,2025-10-13 14:10:00+00:00,662.63,662.67,662.36,662.51,8231.0,76.0,662.559571
SPY,2025-10-13 14:11:00+00:00,662.46,662.63,662.33,662.61,4338.0,50.0,662.478553
SPY,2025-10-13 14:12:00+00:00,662.665,662.665,661.93,662.09,5602.0,64.0,662.121784
SPY,2025-10-13 14:13:00+00:00,662.13,662.275,661.96,662.14,6101.0,57.0,662.11967
SPY,2025-10-13 14:14:00+00:00,662.19,662.3,662.1,662.19,3807.0,45.0,662.192361
SPY,2025-10-13 14:15:00+00:00,662.19,662.75,662.14,662.75,4519.0,58.0,662.275854
SPY,2025-10-13 14:16:00+00:00,662.77,662.77,662.52,662.6,5370.0,60.0,662.662444
SPY,2025-10-13 14:17:00+00:00,662.465,662.61,662.225,662.28,3032.0,45.0,662.420455
SPY,2025-10-13 14:18:00+00:00,662.3,662.42,662.29,662.33,4789.0,45.0,662.331278
SPY,2025-10-13 14:19:00+00:00,662.33,662.34,662.02,662.02,3652.0,46.0,662.227368
SPY,2025-10-13 14:20:00+00:00,661.99,662.1,661.73,661.85,4127.0,51.0,661.88373
SPY,2025-10-13 14:21:00+00:00,661.86,661.86,661.26,661.49,7154.0,64.0,661.451483
SPY,2025-10-13 14:22:00+00:00,661.57,661.58,660.41,660.82,8046.0,83.0,660.808602
SPY,2025-10-13 14:23:00+00:00,660.78,661.1,660.745,661.1,5675.0,65.0,660.952905
SPY,2025-10-13 14:24:00+00:00,661.13,661.38,661.13,661.27,2313.0,29.0,661.248571
SPY,2025-10-13 14:25:00+00:00,661.195,661.195,660.245,660.31,6931.0,71.0,660.736413
SPY,2025-10-13 14:26:00+00:00,660.21,660.665,660.21,660.49,5215.0,51.0,660.505851
SPY,2025-10-13 14:27:00+00:00,660.37,660.37,660.16,660.28,2579.0,41.0,660.238182
SPY,2025-10-13 14:28:00+00:00,660.38,660.82,660.38,660.73,2839.0,32.0,660.628393
SPY,2025-10-13 14:29:00+00:00,660.84,660.885,660.79,660.84,3482.0,29.0,660.843755
SPY,2025-10-13 14:30:00+00:00,660.745,660.745,660.24,660.45,7153.0,42.0,660.483999
SPY,2025-10-13 14:31:00+00:00,660.46,660.68,660.4,660.4,1311.0,24.0,660.552222
SPY,2025-10-13 14:32:00+00:00,660.67,661.17,660.64,661.02,2544.0,36.0,660.973208
SPY,2025-10-13 14:33:00+00:00,660.97,661.5,660.94,661.49,3321.0,33.0,661.181987
SPY,2025-10-13 14:34:00+00:00,661.36,661.58,661.36,661.56,812.0,15.0,661.481667
SPY,2025-10-13 14:35:00+00:00,661.58,662.12,661.58,661.925,2700.0,38.0,661.993125
SPY,2025-10-13 14:36:00+00:00,661.905,662.05,661.84,661.98,2024.0,23.0,661.941576
SPY,2025-10-13 14:37:00+00:00,661.95,662.1,661.93,662.0,3317.0,42.0,662.019583
SPY,2025-10-13 14:38:00+00:00,662.05,662.14,661.96,662.08,3129.0,40.0,662.048944
SPY,2025-10-13 14:39:00+00:00,662.11,662.345,662.05,662.29,1820.0,29.0,662.185313
SPY,2025-10-13 14:40:00+00:00,662.25,662.43,662.24,662.34,3319.0,35.0,662.325609
SPY,2025-10-13 14:41:00+00:00,662.21,662.3,661.43,661.45,3906.0,49.0,661.950282
SPY,2025-10-13 14:42:00+00:00,661.44,661.68,661.27,661.68,1418.0,16.0,661.447857
SPY,2025-10-13 14:43:00+00:00,661.66,661.73,661.59,661.59,4105.0,36.0,661.659126
SPY,2025-10-13 14:44:00+00:00,661.6,661.7,661.55,661.63,2078.0,33.0,661.619667
SPY,2025-10-13 14:45:00+00:00,661.44,661.76,661.44,661.76,2992.0,32.0,661.67
SPY,2025-10-13 14:46:00+00:00,661.82,661.87,660.91,661.05,3715.0,39.0,661.182996
SPY,2025-10-13 14:47:00+00:00,661.24,661.59,661.24,661.58,1850.0,28.0,661.47998
SPY,2025-10-13 14:48:00+00:00,661.57,661.57,661.04,661.04,1618.0,25.0,661.348
SPY,2025-10-13 14:49:00+00:00,661.04,661.07,660.99,661.02,1786.0,34.0,661.035517
SPY,2025-10-13 14:50:00+00:00,660.89,660.92,660.69,660.865,2230.0,35.0,660.85537
SPY,2025-10-13 14:51:00+00:00,660.995,661.08,660.56,660.56,3301.0,46.0,660.933077
SPY,2025-10-13 14:52:00+00:00,660.59,660.66,660.375,660.4,3715.0,54.0,660.518025
SPY,2025-10-13 14:53:00+00:00,660.405,660.87,660.405,660.87,1791.0,25.0,660.678783
SPY,2025-10-13 14:54:00+00:00,660.86,660.87,660.58,660.645,2155.0,29.0,660.76275
SPY,2025-10-13 14:55:00+00:00,660.66,660.66,660.16,660.39,4233.0,46.0,660.327933
SPY,2025-10-13 14:56:00+00:00,660.37,660.37,660.08,660.1,3593.0,31.0,660.210132
SPY,2025-10-13 14:57:00+00:00,660.18,660.21,659.99,660.2,7540.0,64.0,660.104939
SPY,2025-10-13 14:58:00+00:00,660.15,660.28,660.09,660.265,2962.0,41.0,660.206154
SPY,2025-10-13 14:59:00+00:00,660.11,660.25,660.11,660.21,1955.0,28.0,660.175006
SPY,2025-10-13 15:00:00+00:00,660.25,660.425,660.15,660.36,2947.0,34.0,660.232634
SPY,2025-10-13 15:01:00+00:00,660.49,660.63,660.39,660.535,2708.0,33.0,660.514337
SPY,2025-10-13 15:02:00+00:00,660.53,660.54,660.005,660.07,3645.0,40.0,660.319816
SPY,2025-10-13 15:03:00+00:00,660.055,660.17,659.92,659.92,1954.0,28.0,660.050938
SPY,2025-10-13 15:04:00+00:00,660.05,660.18,659.93,660.17,1703.0,25.0,660.077641
SPY,2025-10-13 15:05:00+00:00,660.11,660.25,660.03,660.17,2192.0,28.0,660.117857
SPY,2025-10-13 15:06:00+00:00,659.92,659.97,659.8,659.97,1213.0,21.0,659.883333
SPY,2025-10-13 15:07:00+00:00,660.17,660.17,659.84,659.94,2092.0,26.0,660.004201
SPY,2025-10-13 15:08:00+00:00,659.94,660.435,659.94,660.435,1767.0,25.0,660.157631
SPY,2025-10-13 15:09:00+00:00,660.44,660.73,660.325,660.73,2680.0,32.0,660.4722
SPY,2025-10-13 15:10:00+00:00,660.725,661.24,660.69,661.23,5930.0,45.0,660.827577
SPY,2025-10-13 15:11:00+00:00,661.26,661.28,661.07,661.15,4240.0,33.0,661.182129
SPY,2025-10-13 15:12:00+00:00,661.19,661.42,661.16,661.42,1860.0,25.0,661.293023
SPY,2025-10-13 15:13:00+00:00,661.5,661.52,661.44,661.52,967.0,21.0,661.49053
SPY,2025-10-13 15:14:00+00:00,661.59,661.59,661.45,661.45,1013.0,19.0,661.5225
SPY,2025-10-13 15:15:00+00:00,661.48,661.76,661.44,661.76,4050.0,43.0,661.563421
SPY,2025-10-13 15:16:00+00:00,661.78,661.885,661.78,661.885,2850.0,37.0,661.817284
SPY,2025-10-13 15:17:00+00:00,661.9,662.125,661.9,662.035,1900.0,29.0,662.036471
SPY,2025-10-13 15:18:00+00:00,662.105,662.13,662.0,662.11,2069.0,29.0,662.103947
SPY,2025-10-13 15:19:00+00:00,662.155,662.27,662.155,662.27,785.0,12.0,662.213029
SPY,2025-10-13 15:20:00+00:00,662.28,662.55,662.28,662.48,6666.0,69.0,662.394377
SPY,2025-10-13 15:21:00+00:00,662.48,662.76,662.39,662.71,6579.0,68.0,662.565668
SPY,2025-10-13 15:22:00+00:00,662.76,662.76,662.65,662.69,1224.0,17.0,662.679531
SPY,2025-10-13 15:23:00+00:00,662.67,662.67,662.59,662.635,4860.0,30.0,662.623963
SPY,2025-10-13 15:24:00+00:00,662.76,662.815,662.35,662.37,2714.0,37.0,662.636739
SPY,2025-10-13 15:25:00+00:00,662.45,662.54,662.31,662.515,2390.0,27.0,662.45808
SPY,2025-10-13 15:26:00+00:00,662.545,662.58,662.41,662.58,5045.0,36.0,662.519413
SPY,2025-10-13 15:27:00+00:00,662.6,662.77,662.56,662.67,4533.0,58.0,662.67443
SPY,2025-10-13 15:28:00+00:00,662.57,662.57,662.42,662.435,1019.0,16.0,662.45875
SPY,2025-10-13 15:29:00+00:00,662.48,662.75,662.48,662.725,4930.0,46.0,662.633233
SPY,2025-10-13 15:30:00+00:00,662.74,662.83,662.645,662.785,3627.0,44.0,662.768504
SPY,2025-10-13 15:31:00+00:00,662.7,663.02,662.7,663.02,3133.0,45.0,662.789184
SPY,2025-10-13 15:32:00+00:00,663.14,663.14,662.93,663.05,3181.0,30.0,663.01375
SPY,2025-10-13 15:33:00+00:00,662.82,662.92,662.82,662.9,1106.0,21.0,662.885737
SPY,2025-10-13 15:34:00+00:00,662.93,663.03,662.93,663.0,4064.0,45.0,662.995481
SPY,2025-10-13 15:35:00+00:00,662.99,663.15,662.93,662.93,1606.0,25.0,663.041912
SPY,2025-10-13 15:36:00+00:00,662.905,663.07,662.88,663.05,5842.0,60.0,662.972189
SPY,2025-10-13 15:37:00+00:00,663.05,663.05,662.87,662.89,2036.0,28.0,662.936685
SPY,2025-10-13 15:38:00+00:00,662.89,662.935,662.81,662.885,4142.0,37.0,662.854232
SPY,2025-10-13 15:39:00+00:00,662.9,662.905,662.72,662.745,5796.0,63.0,662.797471
SPY,2025-10-13 15:40:00+00:00,662.75,662.75,662.54,662.745,3204.0,47.0,662.635092
SPY,2025-10-13 15:41:00+00:00,662.755,662.84,662.635,662.7,2684.0,45.0,662.740804
SPY,2025-10-13 15:42:00+00:00,662.57,662.58,662.31,662.31,5558.0,64.0,662.470755
SPY,2025-10-13 15:43:00+00:00,662.36,662.44,662.36,662.4,904.0,21.0,662.408333
SPY,2025-10-13 15:44:00+00:00,662.35,662.46,662.26,662.31,1170.0,17.0,662.3585
SPY,2025-10-13 15:45:00+00:00,662.365,662.64,662.365,662.64,1618.0,28.0,662.501953
SPY,2025-10-13 15:46:00+00:00,662.66,662.75,662.585,662.74,1405.0,24.0,662.697308
SPY,2025-10-13 15:47:00+00:00,662.74,662.84,662.63,662.805,2378.0,33.0,662.765294
SPY,2025-10-13 15:48:00+00:00,662.65,662.675,662.29,662.35,3755.0,44.0,662.392412
SPY,2025-10-13 15:49:00+00:00,662.51,662.86,662.51,662.86,1731.0,31.0,662.688195
SPY,2025-10-13 15:50:00+00:00,662.87,662.94,662.56,662.56,1625.0,26.0,662.820443
SPY,2025-10-13 15:51:00+00:00,662.545,662.86,662.53,662.86,1451.0,19.0,662.757692
SPY,2025-10-13 15:52:00+00:00,662.84,662.84,662.84,662.84,293.0,9.0,662.84
SPY,2025-10-13 15:53:00+00:00,662.79,662.95,662.76,662.95,3582.0,39.0,662.862383
SPY,2025-10-13 15:54:00+00:00,662.89,662.89,662.77,662.85,1937.0,32.0,662.832252
SPY,2025-10-13 15:55:00+00:00,662.86,662.95,662.84,662.84,1102.0,19.0,662.867188
SPY,2025-10-13 15:56:00+00:00,662.915,662.92,662.88,662.88,1276.0,21.0,662.906543
SPY,2025-10-13 15:57:00+00:00,662.87,663.09,662.865,662.95,3126.0,41.0,662.949566
SPY,2025-10-13 15:58:00+00:00,662.99,663.16,662.99,663.02,3432.0,38.0,663.05202
SPY,2025-10-13 15:59:00+00:00,663.04,663.04,662.96,663.025,900.0,18.0,662.991875
SPY,2025-10-13 16:00:00+00:00,663.035,663.08,662.88,662.88,5415.0,58.0,663.00818
SPY,2025-10-13 16:01:00+00:00,662.82,662.96,662.82,662.96,1121.0,20.0,662.942301
SPY,2025-10-13 16:02:00+00:00,662.87,662.98,662.86,662.86,1439.0,21.0,662.925455
SPY,2025-10-13 16:03:00+00:00,662.94,663.1,662.84,663.1,1118.0,18.0,662.969149
SPY,2025-10-13 16:04:00+00:00,663.11,663.11,663.06,663.08,5789.0,57.0,663.069119
